interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2019-07-02 00:00:00+00:00,False,-16.65457384488945,2.5788355593387,False,-19.197997891335028,2.835758670608974,False,-15.057705158068526,2.451808374152514,False,-16.84392545174158,2.3655614277189696,False,-16.758863769115187,2.5579910113343765
2019-07-07 00:00:00+00:00,False,-17.447875564408488,2.5795511932710213,False,-17.79233647246124,2.8363232593497782,False,-15.41664185384665,2.4530546416507377,False,-17.244888400845376,2.3665232914657857,False,-16.982721841525358,2.5588630998419064
2019-07-08 00:00:00+00:00,False,-17.79117134866047,2.579694320057486,False,-21.64279938151431,2.836436177097939,False,-15.923699339076475,2.4533038951503823,False,-17.430705777854648,2.366715664215149,False,-17.949474097036827,2.5590375175434126
2019-07-13 00:00:00+00:00,False,-17.09244438340342,2.580409953989807,False,-15.235442223298993,2.8370007658387433,False,-16.542530963845316,2.4545501626486055,False,-16.440835879359742,2.3676775279619653,True,-16.573076104648273,2.559909606050942
2019-07-14 00:00:00+00:00,False,-18.579207135510977,2.5805530807762715,True,-14.451309079520197,2.8371136835869044,False,-17.236790078240503,2.4547994161482505,True,-16.275764696820126,2.3678699007113284,False,-16.938110707973443,2.5600840237524483
2019-07-19 00:00:00+00:00,False,-23.55664904164514,2.5812687147085933,False,-22.16935971323332,2.8376782723277088,False,-17.995045151949107,2.4560456836464737,False,-23.90464557386956,2.3688317644581445,False,-21.63474802560864,2.560956112259978
2019-07-20 00:00:00+00:00,False,-24.79764739608078,2.5814118414950573,False,-23.727305541598533,2.8377911900758694,False,-18.905525133057253,2.4562949371461187,False,-23.356269838604966,2.369024137207508,False,-22.744782662451037,2.561130529961484
2019-07-25 00:00:00+00:00,False,-24.29962808797502,2.582127475427379,True,-24.53155512037845,2.838355778816674,False,-20.0813740892508,2.457541204644342,False,-22.810764609917232,2.369986000954324,False,-23.167345726736762,2.562002618469014
2019-07-26 00:00:00+00:00,False,-24.829119590411622,2.582270602213843,False,-22.991460509936477,2.838468696564835,False,-21.519403717272418,2.4577904581439864,False,-25.547289159805636,2.3701783737036872,False,-23.222779325459122,2.56217703617052
2019-07-31 00:00:00+00:00,False,-23.717981859625823,2.582986236146165,False,-21.8642240503427,2.8390332853056393,False,-22.751096230092,2.45903672564221,False,-24.204004648798833,2.3711402374505037,False,-23.810691706446192,2.5630491246780496
